reference_genome_assembly	library_layout	library_source	library_selection	platform	instrument_model	type	genomic_info_id	file.file_id	library_strategy
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/51044b97-bda1-4249-9344-9bad242c6be7	dg.4DFC/51044b97-bda1-4249-9344-9bad242c6be7	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/5fe7461e-1044-4304-aead-ae28f6d4b079	dg.4DFC/5fe7461e-1044-4304-aead-ae28f6d4b079	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/48bb1209-2f65-42e7-946f-4c9b25339e43	dg.4DFC/48bb1209-2f65-42e7-946f-4c9b25339e43	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/7f7405d6-d542-420d-ae99-bba05500854d	dg.4DFC/7f7405d6-d542-420d-ae99-bba05500854d	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/cee075a3-766a-4b9b-a193-94eb48220f17	dg.4DFC/cee075a3-766a-4b9b-a193-94eb48220f17	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/21eda0f8-6018-470f-bb96-5135be7e4e91	dg.4DFC/21eda0f8-6018-470f-bb96-5135be7e4e91	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/2d476476-f17b-432a-a77b-c58f928f9194	dg.4DFC/2d476476-f17b-432a-a77b-c58f928f9194	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/2aa838b9-c3c1-4a0e-99fd-93104680f57e	dg.4DFC/2aa838b9-c3c1-4a0e-99fd-93104680f57e	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/425c7001-772e-4d29-b942-6c54d7667d0e	dg.4DFC/425c7001-772e-4d29-b942-6c54d7667d0e	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/734a1c36-b134-4645-9194-a664d292767a	dg.4DFC/734a1c36-b134-4645-9194-a664d292767a	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/cbec6bef-a4d4-4c9f-b98f-40ef3ecb384c	dg.4DFC/cbec6bef-a4d4-4c9f-b98f-40ef3ecb384c	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/d0c90179-a4fd-4777-a8cd-36bbfedecc08	dg.4DFC/d0c90179-a4fd-4777-a8cd-36bbfedecc08	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/d1616955-6994-46d4-91c8-6cbac14ddac1	dg.4DFC/d1616955-6994-46d4-91c8-6cbac14ddac1	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/ba656654-12bc-4922-8bf4-370d5d52163b	dg.4DFC/ba656654-12bc-4922-8bf4-370d5d52163b	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/be5dc8e6-477a-45cd-96be-ea45af081853	dg.4DFC/be5dc8e6-477a-45cd-96be-ea45af081853	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/81fbbfd5-69d6-4774-8f91-a7884bbec9b1	dg.4DFC/81fbbfd5-69d6-4774-8f91-a7884bbec9b1	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/35c355bd-702a-430b-be57-87507de28272	dg.4DFC/35c355bd-702a-430b-be57-87507de28272	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/2b08c578-7561-49b6-8b1b-8573c1685e9a	dg.4DFC/2b08c578-7561-49b6-8b1b-8573c1685e9a	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/6d151beb-0df2-4879-8528-eb6934cf8c13	dg.4DFC/6d151beb-0df2-4879-8528-eb6934cf8c13	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/32eb41ee-48a5-457f-81d3-1cb4d0b53291	dg.4DFC/32eb41ee-48a5-457f-81d3-1cb4d0b53291	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/da0c681b-7178-41cb-9901-d7d4b8fb7127	dg.4DFC/da0c681b-7178-41cb-9901-d7d4b8fb7127	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/0f606684-43fc-482a-a65c-9dc545f54f31	dg.4DFC/0f606684-43fc-482a-a65c-9dc545f54f31	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/02e5882f-bc2a-4c98-9a6a-0f9d46831ba9	dg.4DFC/02e5882f-bc2a-4c98-9a6a-0f9d46831ba9	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/2ea8d0dd-28a8-422a-9594-072e615772b7	dg.4DFC/2ea8d0dd-28a8-422a-9594-072e615772b7	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/db7e9cfa-eb98-4f82-8a57-81199e6c3f10	dg.4DFC/db7e9cfa-eb98-4f82-8a57-81199e6c3f10	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/9bd215c3-9445-46df-a9a1-890200fcd996	dg.4DFC/9bd215c3-9445-46df-a9a1-890200fcd996	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/85ae0241-cba0-4565-b57a-9f63aaba7024	dg.4DFC/85ae0241-cba0-4565-b57a-9f63aaba7024	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/f4bb5bc8-d569-438f-a48f-5d248f2665f5	dg.4DFC/f4bb5bc8-d569-438f-a48f-5d248f2665f5	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/5943e107-d6b1-4ca7-b4dd-ff7d41aca4e5	dg.4DFC/5943e107-d6b1-4ca7-b4dd-ff7d41aca4e5	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/a82f76e1-cb7d-4340-b8a7-eb943c1a1098	dg.4DFC/a82f76e1-cb7d-4340-b8a7-eb943c1a1098	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/353641f9-7b7b-4828-86c5-ba6c4a77c477	dg.4DFC/353641f9-7b7b-4828-86c5-ba6c4a77c477	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/b935b28f-3c3d-4802-8e7f-5a33c4a41199	dg.4DFC/b935b28f-3c3d-4802-8e7f-5a33c4a41199	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/ccea7b46-9dc5-46fe-a505-3a397238ed05	dg.4DFC/ccea7b46-9dc5-46fe-a505-3a397238ed05	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/2e5fd68d-98de-4d98-a8aa-ffa6080090c7	dg.4DFC/2e5fd68d-98de-4d98-a8aa-ffa6080090c7	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/8ac80970-11b3-423d-9c31-2031c241a2b3	dg.4DFC/8ac80970-11b3-423d-9c31-2031c241a2b3	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/fd126fc2-97ff-4df2-89f3-6df2d7809ec3	dg.4DFC/fd126fc2-97ff-4df2-89f3-6df2d7809ec3	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/13c697bf-f72d-44a5-9777-3e7f9d2031d2	dg.4DFC/13c697bf-f72d-44a5-9777-3e7f9d2031d2	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/05f9b65a-9ee6-42d9-a998-45b9743f671c	dg.4DFC/05f9b65a-9ee6-42d9-a998-45b9743f671c	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/fb3996fb-539c-48ca-9dd5-2fdc53772239	dg.4DFC/fb3996fb-539c-48ca-9dd5-2fdc53772239	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/7ef7bc3b-a955-44a4-9e53-426660740253	dg.4DFC/7ef7bc3b-a955-44a4-9e53-426660740253	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/440b869c-b644-40e3-b7f3-eed3a34cc9f2	dg.4DFC/440b869c-b644-40e3-b7f3-eed3a34cc9f2	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/b7c45ba8-45a5-4745-a730-362300ffcb88	dg.4DFC/b7c45ba8-45a5-4745-a730-362300ffcb88	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/dfb35eed-0325-4ac7-9a26-1f99596fc172	dg.4DFC/dfb35eed-0325-4ac7-9a26-1f99596fc172	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/2dcdc62a-d2b5-4c50-9489-855fcf76f13c	dg.4DFC/2dcdc62a-d2b5-4c50-9489-855fcf76f13c	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/d3b1e9f9-adae-45e1-9bf2-fb8e7e09b79a	dg.4DFC/d3b1e9f9-adae-45e1-9bf2-fb8e7e09b79a	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/234e84af-2e75-4065-89e5-2cfef79b7d7c	dg.4DFC/234e84af-2e75-4065-89e5-2cfef79b7d7c	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/da9e3325-e6bf-4249-8eba-c771cdf755a1	dg.4DFC/da9e3325-e6bf-4249-8eba-c771cdf755a1	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/4f59f007-4ae9-47c0-99bc-7346d2c52315	dg.4DFC/4f59f007-4ae9-47c0-99bc-7346d2c52315	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/eacddaeb-a1d8-40cd-8924-5a6ed14ec98d	dg.4DFC/eacddaeb-a1d8-40cd-8924-5a6ed14ec98d	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/ee344b98-2efd-4f11-a306-c1598bc9cb38	dg.4DFC/ee344b98-2efd-4f11-a306-c1598bc9cb38	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/907994a7-da52-463e-a44b-6437fa2366d2	dg.4DFC/907994a7-da52-463e-a44b-6437fa2366d2	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/3cf6cae4-caa6-4241-8e74-8b329183a669	dg.4DFC/3cf6cae4-caa6-4241-8e74-8b329183a669	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/1b30cc2e-77f8-4223-871c-b5a4a0275e23	dg.4DFC/1b30cc2e-77f8-4223-871c-b5a4a0275e23	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/0bda89dc-9c16-4426-ac84-bf58d196dcef	dg.4DFC/0bda89dc-9c16-4426-ac84-bf58d196dcef	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/e3bdeb43-819b-4bf3-956c-5e244908a9dd	dg.4DFC/e3bdeb43-819b-4bf3-956c-5e244908a9dd	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/592c9200-c15b-4b91-809e-115fb7a51c2a	dg.4DFC/592c9200-c15b-4b91-809e-115fb7a51c2a	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/c61e9880-fec2-493e-9c6c-c709e03e5af0	dg.4DFC/c61e9880-fec2-493e-9c6c-c709e03e5af0	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/af54deae-7fb6-4159-bfc6-c0e754b43929	dg.4DFC/af54deae-7fb6-4159-bfc6-c0e754b43929	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/a8e63111-323e-486c-8186-f91757131d2b	dg.4DFC/a8e63111-323e-486c-8186-f91757131d2b	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/05984fe5-c096-405d-b83a-64c3349a1a57	dg.4DFC/05984fe5-c096-405d-b83a-64c3349a1a57	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/8a08085e-04e0-4458-a786-fcd2475c0c28	dg.4DFC/8a08085e-04e0-4458-a786-fcd2475c0c28	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/3e05c4ee-8d95-4553-87a8-fba34b1eb007	dg.4DFC/3e05c4ee-8d95-4553-87a8-fba34b1eb007	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/57c12a58-b2d5-4722-a84a-cd4120b48646	dg.4DFC/57c12a58-b2d5-4722-a84a-cd4120b48646	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/7cb76f63-bae4-468a-8cd9-3c16575b7a51	dg.4DFC/7cb76f63-bae4-468a-8cd9-3c16575b7a51	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/eb42ee63-0afe-4598-b304-ab56949f440c	dg.4DFC/eb42ee63-0afe-4598-b304-ab56949f440c	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/cbe1a2c5-4f53-4256-a378-f2de24de8200	dg.4DFC/cbe1a2c5-4f53-4256-a378-f2de24de8200	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/2169a540-d492-4d91-8e8c-82684b26ae1b	dg.4DFC/2169a540-d492-4d91-8e8c-82684b26ae1b	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/6f377c2c-5841-482c-b492-420a014e080b	dg.4DFC/6f377c2c-5841-482c-b492-420a014e080b	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/dbd900c0-cad5-46b8-8a07-769a1fc2b9b1	dg.4DFC/dbd900c0-cad5-46b8-8a07-769a1fc2b9b1	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/59228ef4-079a-4d0f-86f8-5237875175a7	dg.4DFC/59228ef4-079a-4d0f-86f8-5237875175a7	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/766c254b-bb13-4b6e-9a24-344ec8b6007d	dg.4DFC/766c254b-bb13-4b6e-9a24-344ec8b6007d	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/3e78ff05-0c89-454a-ae32-1511df49de93	dg.4DFC/3e78ff05-0c89-454a-ae32-1511df49de93	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/215e45d1-a11f-4290-aa2a-06f85554aae2	dg.4DFC/215e45d1-a11f-4290-aa2a-06f85554aae2	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/60add8c8-a473-46f9-a315-6df4fba6a1b4	dg.4DFC/60add8c8-a473-46f9-a315-6df4fba6a1b4	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/11b2dec3-f2d0-44f0-9d31-020caeb93bbb	dg.4DFC/11b2dec3-f2d0-44f0-9d31-020caeb93bbb	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/7ce22ffa-599f-4e12-96f3-72deffdd1d57	dg.4DFC/7ce22ffa-599f-4e12-96f3-72deffdd1d57	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/ef1d5a63-7c8f-46cf-b2c2-4cba6fc2c998	dg.4DFC/ef1d5a63-7c8f-46cf-b2c2-4cba6fc2c998	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/e9a6dbf2-8cfe-4a08-847d-a01fbcdfef34	dg.4DFC/e9a6dbf2-8cfe-4a08-847d-a01fbcdfef34	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/6e9de0ff-f1ab-44ac-93c6-1d46c803601b	dg.4DFC/6e9de0ff-f1ab-44ac-93c6-1d46c803601b	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/bb7bc1c6-a923-46b0-85ae-3e3168c09bd0	dg.4DFC/bb7bc1c6-a923-46b0-85ae-3e3168c09bd0	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/ebae96b7-0c68-45b6-88ba-17821be45448	dg.4DFC/ebae96b7-0c68-45b6-88ba-17821be45448	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/1b7a66f8-ffdb-4199-b354-b0eb3647913c	dg.4DFC/1b7a66f8-ffdb-4199-b354-b0eb3647913c	Not specified in data
Not specified in data	Not specified in data	Single Nucleus	Not specified in data	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/afd3ea71-83fa-4aa3-b9f8-37cd238d7625	dg.4DFC/afd3ea71-83fa-4aa3-b9f8-37cd238d7625	Not specified in data
