guid	md5	size	acl	authz	urls
dg.4DFC/19430534-9afd-59a8-9bc8-e8ad9e79e9cb	01962c1d5050377f66e264c09ebd7881	5313162399	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102925_2.fastq.gz
dg.4DFC/19bf2e8f-43b2-57a1-a91f-133e377e9432	fa6d7a94ae74739a8a0203fcfa5dd52d	4400517667	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14103092_1.fastq.gz
dg.4DFC/1ab0b6bf-b67d-5087-87f8-671775d39c8a	5f8c2573faaae4ff3bd0c3adea0ba847	7323263918	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102060_1.fastq.gz
dg.4DFC/1ab83722-297c-462a-86be-81ed9b10496d	8151943038f5bc96ec0b0bb92c3518fa	29682	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/06-T-DOXRV-LN-A.RCC
dg.4DFC/1acb9a9c-990b-5dd5-a298-9aff20e9ec75	69c7c8eb7a7d696046a9206e6fe87539	7608472449	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102972_2.fastq.gz
dg.4DFC/1af91d65-58ef-5819-b867-5f1a5c23374a	3fd1e1e95ebba02dd5d3f8cf820e3b16	6190817326	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102955_2.fastq.gz
dg.4DFC/1b01a213-7267-5aed-900a-6a4aa21dbf59	511552d59ed87c81da440fabbcda6c7d	4036299275	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102056_2.fastq.gz
dg.4DFC/1b242e5c-8d13-5dce-b258-323e5be548b1	aeec86c45026a7e216db6fca73598ae4	8285441517	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102137_2.fastq.gz
dg.4DFC/1b61e1ee-7de4-4c8e-a7e1-13ebc1b407ba	76e48ee4fc807362cc0c8c0408db5e4a	29675	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/05-T-TAK-LN-A.RCC
dg.4DFC/1b6cdacb-c2d0-527c-bfa8-af7d7a0ac7c8	7fffaf88d321e5daa73a10c92e8fd472	4289294510	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102049_2.fastq.gz
dg.4DFC/1bb66db7-d026-5627-905a-f0b68ffa58d2	41abf3974239b2467403a55c391e8c2b	6112277611	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102062_2.fastq.gz
dg.4DFC/1bd15213-5b17-54d9-8b75-01b05bf6b569	ba18a340caec504237c1274df62597da	5315233296	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14099627_1.fastq.gz
dg.4DFC/1c026a2f-5a29-51fb-ae9d-cfcc4f2ac4c1	8628dd742d52c5d646fd27ef70a81747	5801982361	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102953_1.fastq.gz
dg.4DFC/1c2e9143-e309-5d4e-9907-f23c34dc280f	f84887eded3302116ec65ecf52eafb8e	2209925238	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14096187_1.fastq.gz
dg.4DFC/1c79b905-201a-589e-a24f-27a984020821	a8a06231119c5d3162fa4921624f3582	8227973909	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14101994_2.fastq.gz
dg.4DFC/1d02847f-a23e-543c-8208-81b204d454e5	e91f7c55c4c8466c6c00e09c6dd85bd5	24399042050	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14099660_1.fastq.gz
dg.4DFC/1d469b99-dab9-5e39-9a50-e7b935f30947	647608cddfc633510666f5b2cb976d36	5957709810	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14099619_2.fastq.gz
dg.4DFC/1debd8a6-6675-5569-a531-ba9fee23feb8	b5d418eec0c9ecb22cd9229263c41f48	6149900798	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102147_1.fastq.gz
dg.4DFC/1e0c1136-060f-5d57-8ec7-de0d21d44e00	10d05444448fa746dbc0a2eee776df66	4691240637	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14098060_1.fastq.gz
dg.4DFC/1e4671a6-8efb-5c6c-83d6-feae344c4b3c	a6aac3fb3bcb0f1dc560f57f7a987dba	5350890732	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102014_2.fastq.gz
dg.4DFC/1eee502e-671f-5aba-b7e9-cab415ead709	31ab4155f80230bcc02a9a21a297141b	5692956012	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14099692_2.fastq.gz
dg.4DFC/1f1cd16a-7f70-5b19-ac0b-555344c89386	11690ae52fdf979126f89214b77167b5	6024781320	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102103_1.fastq.gz
dg.4DFC/1f89a47f-0ebf-5262-b541-f52c1b437d76	1bf05518484c184c48048f50991d7b19	3045251745	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14096199_2.fastq.gz
dg.4DFC/20384587-335e-54d7-a6ca-41056c134619	75f007550b950262194b4fec2cda7d86	5841852736	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102916_2.fastq.gz
dg.4DFC/2054b9c3-7191-587c-9372-d70231731a17	ca7c2fc277da734fa252fc4c1c2c89e7	5942302420	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102892_2.fastq.gz
dg.4DFC/2083bb3e-598d-5020-a8eb-4be6a1e1fa0e	84647984314d93d8ea57b07b995ae23f	4064794904	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14099695_1.fastq.gz
dg.4DFC/20a2c678-a4af-5f9f-90dc-1d73bcfe744b	138e01de070810c977587f67a42758f4	5480070131	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102979_1.fastq.gz
dg.4DFC/210d2a4a-3398-54cc-9070-9745fdf966c7	175a5d8613b4e29b9548f9f559ee3c71	5155068326	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102144_1.fastq.gz
dg.4DFC/213d199c-3b7b-555c-a10d-49a036bf56ce	0cd368b193a48f55e5e690feaa28c18b	7142853972	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102085_1.fastq.gz
dg.4DFC/215872c0-6019-5991-8133-da0b271f16ae	b79814035a82af0352fe734f4b9aab8b	5325754709	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14099657_1.fastq.gz
dg.4DFC/21601894-fdd5-57a0-88b3-0b374943bbc9	dda6df9fa8fc5c233fb2e8231a0b4ae7	3575986727	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14098075_2.fastq.gz
dg.4DFC/21609f51-3fd9-5bb8-8497-82fb0b901d92	0b48e4c2758471cafa4d0145a12e2e7e	2674947265	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102031_1.fastq.gz
dg.4DFC/217b7ba1-ff97-50f2-910e-f4f282b56f7b	1eed654e63e628eabcdabe72006a8526	4102869820	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14096171_1.fastq.gz
dg.4DFC/21bf9818-21bc-59af-ad94-fd8b9620648b	a87ada1692ba4b8548192c5c31bde5ed	7379939805	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102922_2.fastq.gz
dg.4DFC/22057a3b-b1ff-5d1d-94f6-42e20116a729	f39d7c34cf6b560b188f24b17ae3fff0	3359177716	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14096181_2.fastq.gz
dg.4DFC/221ab9d4-3c48-5606-a3bb-e2db9918b7b1	e52fbd5705a1d31c4388938ca2e5858e	5721544722	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102898_1.fastq.gz
dg.4DFC/22887afc-3723-59c5-b65d-e7ddcdc18ada	36ec974615e9e633ffa25f699719ee46	7704562090	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102020_1.fastq.gz
dg.4DFC/22bf7b97-192a-5f28-bca3-ba6205c71146	518a6825dd7938c48ae1da3e2a547d46	5314567350	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102057_2.fastq.gz
dg.4DFC/235b3318-8e68-594a-9bab-c0d28bfb560f	4fd412fe4e365600a0563a6afa4962ba	7663250467	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14101990_1.fastq.gz
dg.4DFC/2365f0b1-f190-53b5-ae41-b238788adc98	5d5e728fa5199f8d39d621fc362c69db	6181862570	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102880_2.fastq.gz
dg.4DFC/238e55df-78f9-5a83-a1a4-aa4566282547	e5c0a9be02ed82aa4ee13dbb72152a19	6006879226	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14098100_1.fastq.gz
dg.4DFC/23994fd4-e9fd-5f72-84ff-5bdfdb14962c	2646fedfc619b02a48770d34b8804131	5534447693	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102938_2.fastq.gz
dg.4DFC/23c51b25-f771-5bde-ae07-10a644bfc693	b20bd91ec150018bb1e7c2c9e676ca67	5478213934	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14098064_1.fastq.gz
dg.4DFC/2409655c-1449-5ff9-9344-140586f4d17b	28f105debf4c004144544f57dfcff728	8447382582	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102908_2.fastq.gz
dg.4DFC/2415e4d8-3628-586e-b395-69e7561812c5	c26887f5ed8106d24da87def23a31762	4230744706	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14099672_2.fastq.gz
dg.4DFC/2428364f-8adf-4e5e-928f-05b54196ed43	e6918ed9fa624af8dd262cbe3aa65ebb	29563	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/02-T-DOXRV-LN-D.RCC
dg.4DFC/246fdfbf-c1ef-5864-8dee-71717fb5be58	d9fdd26f6d8aab276008f430f391e44e	5476115440	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102981_1.fastq.gz
dg.4DFC/24bc1330-1873-5cfc-9a74-fa9c9dea0aab	dcadb1ab56c5c03cdf599be9303bb766	4222698912	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14099635_2.fastq.gz
dg.4DFC/25029306-162e-5976-8bae-558f0badc7e9	4671474bab2e9fb064425c516eb9ed5d	6402291496	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14099613_2.fastq.gz
dg.4DFC/251cfd2f-2742-52d5-8ee6-803a3047485c	a5fe6dde1eab5e98615cb01b26faa663	5344613198	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102082_1.fastq.gz
dg.4DFC/253a7e3c-014b-5f17-82dc-c60f7504cf81	e4d3406f61bc883319b81bb2e9648549	19443573139	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14099633_1.fastq.gz
dg.4DFC/25837b8c-d29b-56b6-8ae5-69446505a3be	1c93d77d1e6e20b7df4f4d69f4953678	3222795396	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14096166_1.fastq.gz
dg.4DFC/25c13ebc-6fc7-5b62-9649-c4b7818e0796	8704b3a4ae0e92104cbe71045024e9f7	4914047484	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102977_1.fastq.gz
dg.4DFC/2643f250-39a5-59ab-a384-8a9184280a63	b6b18cb8f8d2826f242d13b71ad7d6ac	5729568341	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102937_2.fastq.gz
dg.4DFC/265119f9-04fe-5144-82a6-b48ca8a50aa8	02d2158c61de4717954a3f26059508b9	6682837790	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102028_2.fastq.gz
dg.4DFC/266955d7-1f46-59a6-9b71-1223992a4cbe	62a5acc632402893f47d0a0b8b9b0867	4841015697	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14098068_2.fastq.gz
dg.4DFC/26b47a58-e69f-53a6-bb80-19759e6fc90e	e3f202ca33f33a4823c8b0df75827dba	5937512777	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102104_2.fastq.gz
dg.4DFC/26cf7b53-bf45-5e91-9e04-2a1d8224fcc8	f6249a6582a25dcd9707219ff2371697	4695044703	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14103092_2.fastq.gz
dg.4DFC/26cf7bd5-0844-5bab-a388-d2bd8a518a1d	e11354dd9d2f37f498f5eb37b74d2acf	6445919734	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14099610_2.fastq.gz
dg.4DFC/2717c1c6-dc63-5d35-99a9-1a58ed3118d0	607cb4863cd7625874024c4b3b12f95e	2947450707	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14096198_1.fastq.gz
dg.4DFC/275babac-725a-5c3f-8082-87e1fddba1f0	eaf837f3287880abbcdf497f65018385	6116590995	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14098109_2.fastq.gz
dg.4DFC/276e9607-7de0-5e8b-8dd2-be85e90c970b	0a825f256188d194b0f2cde254fc88a1	5217095319	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102885_1.fastq.gz
dg.4DFC/2794407e-32f0-5de2-8fe5-b60ffa6f82a3	cfbd3dd34ad5b68d12ba47875997f3b3	5156788447	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14099697_1.fastq.gz
dg.4DFC/27ebac45-7db2-55ca-8892-d3ac5581ff99	34713d699a7737281afb048218219367	6366162550	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102151_1.fastq.gz
dg.4DFC/281f8608-42d2-58ea-a1c3-f870327becf2	1970dfec3db1e930e5656dc14d61a9a1	25309110040	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14099662_1.fastq.gz
dg.4DFC/2839a746-a226-5503-9816-b0336700782c	5da809b95761dba62f7951f769b4ff5c	5915470739	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102942_2.fastq.gz
dg.4DFC/296d1564-1162-566e-b32c-a1816d1d18fd	cf07d13b9dac29757d0ee41f2a9a5b39	4763220645	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102053_1.fastq.gz
dg.4DFC/29a65d05-e45b-5645-96f1-e7e5a1a9d0fc	c14a755d8baffd911664ad8ec3bf0124	5435318425	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102939_1.fastq.gz
dg.4DFC/29da2da7-e12a-5a28-9947-36be9418919f	9d83a31ae84944eb625471a2be100af4	5371690284	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14099628_1.fastq.gz
dg.4DFC/29f82861-d0b4-407d-9274-fe2a6fec25d4	1d8db01c3e6f6e7b8b59b58886ee6601	29762	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/07-T-TAK-LN-A.RCC
dg.4DFC/2a0055ee-f84e-5839-82c6-170ab233fac6	d74d1816614951a4748bf9ac53ce0585	3557552415	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14096194_1.fastq.gz
dg.4DFC/2a401c34-10c6-57a6-96f3-c28974067ba4	dc29d2b7b92bf3c8e582b7cba4dbb987	5847142906	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102101_1.fastq.gz
dg.4DFC/2a481b9a-16bd-5843-80fc-b628aa6db300	5b3930e13d27738cc911529f33463b2a	7668578406	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102085_2.fastq.gz
dg.4DFC/2a6fe0ba-b3c0-51f0-94fa-965f30d9a222	9459b48f18b714d1b415c74ed5706be8	3497037145	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14096195_1.fastq.gz
dg.4DFC/2aaa31c4-17f2-56a8-b553-d792c637fa19	49ac883c16f22d0a391be870cfd09c78	5491694794	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14099670_1.fastq.gz
dg.4DFC/2ac34e28-f2eb-4872-a7bd-dc63418e19e8	261cad5daa0e0b53973408beee1e307d	29708	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/07-T-KPT9274-LN-A.RCC
dg.4DFC/2b21324f-ccf9-556b-9d71-c23649845c68	98b6d353d819ab28f72f24dcbb1b910e	21101144111	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14099609_2.fastq.gz
dg.4DFC/2babd7d9-f9de-5f79-8d52-1d836d728980	e1d78654da2ea9e70b67e1e12c37475c	7774489770	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14101993_1.fastq.gz
dg.4DFC/2bb22e8c-b953-5db9-9c4f-6e2d03bafbdb	00906577960b9304b3ab2968afd14f6d	3779897446	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102013_2.fastq.gz
dg.4DFC/2bb36c43-8b57-521e-8c1e-d89599f355f5	9f4b7b764657fadbc276f253c212237e	2931296615	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14096177_2.fastq.gz
dg.4DFC/2bbc3cdf-21d7-565d-9436-4fe342df8ba3	d4e63a47ed5a08dea04f48a6336b1360	5189329353	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102040_1.fastq.gz
dg.4DFC/2c585345-b5d9-5a8d-bc39-3f8b4f4a5fa0	6a1165ebb6ea60d2cb7cff5f5b33d4d2	6990706778	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102879_2.fastq.gz
dg.4DFC/2cb2900c-c158-5854-a126-d9d25a5cb634	b02cf1f70f3da39464c4421bea8c57d4	6386381598	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102896_1.fastq.gz
dg.4DFC/2cc1af4c-7834-524f-9578-176ff420fcf8	16f2678b831e166426e7d26ee3815c51	3046894089	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14096198_2.fastq.gz
dg.4DFC/2d4c87e8-dfc8-5083-a308-a82f15365705	7ea32e412c5d625bc10897cb96faa681	6584917169	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102877_1.fastq.gz
dg.4DFC/2d680ab0-9b57-5315-b12f-1625548edbad	bee1684a7619b1df5ba2ecd6743888b7	5901938812	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14099694_2.fastq.gz
dg.4DFC/2d81205b-a9a1-5bdd-a915-b65c8f1ebfeb	ae1e16a405941c40184af2c2ccc84114	5009469066	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14098071_1.fastq.gz
dg.4DFC/2d864ed6-8e49-5428-9bd1-ae532cd8925e	d5ffa0d926e5a4caa7780dd14e4e99cc	5410851532	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102052_1.fastq.gz
dg.4DFC/2d87c636-fd77-5a96-aa38-341cce7bb2fa	dafc95b51cfb2fc0a19e8a381688116f	5478723190	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102984_1.fastq.gz
dg.4DFC/2d921838-fe6b-5afb-b84c-4d62edff4be9	9cb00b1ee901fd278ecbfdc3e0999282	5420246283	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102916_1.fastq.gz
dg.4DFC/2e59c26a-74b2-58d9-bca7-37218a513865	d3d224937932170099fd1203f9952248	5954782760	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14098104_1.fastq.gz
dg.4DFC/2e696524-12a0-583a-a630-39b772015129	d83eae8537484928684dd58d18eedcc0	7304850870	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102091_2.fastq.gz
dg.4DFC/2e80a4ce-abaa-5728-a88f-a6621ccc1ea8	23a951c731934619a6425bb142a017e5	5062476058	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102116_1.fastq.gz
dg.4DFC/2e9f0df4-6b47-514c-af62-04080fcc76c6	3cb1a51d1a73341b179e73963b2639fe	2561447955	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102143_1.fastq.gz
dg.4DFC/2eb57b5a-759e-5265-9be0-5192a0221210	64946e5b030fca5c745ae705a7d5eef2	7005579927	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14103098_1.fastq.gz
dg.4DFC/2f7af686-6ec3-513d-907d-b29b91bf9081	cce4150965cd2200cac5378db99e917a	4184010105	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14096176_1.fastq.gz
dg.4DFC/2fa6c969-e691-5f9d-a368-7806bdbb0a21	a35db00382e021d1ab79073b5c530115	9109854518	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14099677_2.fastq.gz
dg.4DFC/30036392-a9c6-5360-8e2f-e43d10a2d2bd	ec9cddb56cffefd5b4bed65f44f80bd1	6538660009	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14098103_2.fastq.gz
dg.4DFC/301dd732-8ecf-431e-9fbb-0f2cfded7824	167ba07e1621f7b32c8d7cf8f1b4fedb	29766	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/05-T-DOXRV-LN-A.RCC
dg.4DFC/3046936b-0bf4-5129-a7b7-067db30f7be0	fa2312cc8631dc3611dc9c2de1c577bd	18683524888	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14099598_1.fastq.gz
dg.4DFC/30d4399a-25be-5682-bcc0-f3a4caa2e804	53172bed074725e7a34d4e54ba3cc188	4481630564	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102131_1.fastq.gz
dg.4DFC/313e869b-b9ba-53d2-a293-dbfc88640f0d	d9efc0405bf7e8ba884b1dacd859d4a4	6746365015	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102878_1.fastq.gz
dg.4DFC/31f074a3-f0b3-5222-b638-431f2051830b	174b4a9d79c7fae2007604dcf875c2bf	4200828838	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14096171_2.fastq.gz
dg.4DFC/31f4f0e9-bca8-549f-8de4-721f6eb71625	d9370717e40ff77e7f5368cb15fa70fe	5175783767	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14098062_2.fastq.gz
